properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  world = "mystic_forest",
  tileset = "demo_tilesets/overworld",
  music = "same",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  pattern = "45",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 224,
  y = 224,
  width = 16,
  height = 16,
  pattern = "17",
}

tile{
  layer = 0,
  x = 0,
  y = 224,
  width = 224,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 304,
  y = 80,
  width = 16,
  height = 160,
  pattern = "16",
}

tile{
  layer = 0,
  x = 304,
  y = 64,
  width = 16,
  height = 16,
  pattern = "35",
}

tile{
  layer = 0,
  x = 192,
  y = 64,
  width = 112,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 176,
  y = 64,
  width = 16,
  height = 16,
  pattern = "36",
}

tile{
  layer = 0,
  x = 176,
  y = 80,
  width = 16,
  height = 128,
  pattern = "17",
}

tile{
  layer = 0,
  x = 176,
  y = 208,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 224,
  y = 216,
  width = 16,
  height = 8,
  pattern = "8",
}

tile{
  layer = 0,
  x = 192,
  y = 208,
  width = 32,
  height = 16,
  pattern = "15",
}

tile{
  layer = 0,
  x = 0,
  y = 160,
  width = 176,
  height = 64,
  pattern = "37",
}

tile{
  layer = 0,
  x = 0,
  y = 144,
  width = 144,
  height = 16,
  pattern = "15",
}

tile{
  layer = 0,
  x = 144,
  y = 144,
  width = 16,
  height = 16,
  pattern = "33",
}

tile{
  layer = 0,
  x = 144,
  y = 32,
  width = 16,
  height = 112,
  pattern = "16",
}

tile{
  layer = 0,
  x = 144,
  y = 16,
  width = 16,
  height = 16,
  pattern = "35",
}

tile{
  layer = 0,
  x = 32,
  y = 16,
  width = 112,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 16,
  height = 16,
  pattern = "36",
}

tile{
  layer = 0,
  x = 16,
  y = 32,
  width = 16,
  height = 64,
  pattern = "17",
}

tile{
  layer = 0,
  x = 16,
  y = 104,
  width = 16,
  height = 8,
  pattern = "12",
}

tile{
  layer = 0,
  x = 16,
  y = 96,
  width = 16,
  height = 8,
  pattern = "10",
}

tile{
  layer = 0,
  x = 0,
  y = 96,
  width = 16,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 16,
  height = 96,
  pattern = "37",
}

tile{
  layer = 0,
  x = 16,
  y = 0,
  width = 144,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 160,
  y = 0,
  width = 160,
  height = 64,
  pattern = "37",
}

tile{
  layer = 0,
  x = 160,
  y = 64,
  width = 16,
  height = 96,
  pattern = "37",
}

tile{
  layer = 0,
  x = 24,
  y = 120,
  width = 8,
  height = 8,
  pattern = "12",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 48,
  y = 80,
  width = 8,
  height = 8,
  pattern = "12",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 112,
  y = 120,
  width = 8,
  height = 8,
  pattern = "12",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 288,
  y = 224,
  width = 8,
  height = 8,
  pattern = "12",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 216,
  y = 128,
  width = 8,
  height = 8,
  pattern = "12",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 208,
  y = 176,
  width = 8,
  height = 8,
  pattern = "9",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 256,
  y = 160,
  width = 8,
  height = 8,
  pattern = "9",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 112,
  y = 48,
  width = 8,
  height = 8,
  pattern = "9",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 72,
  y = 128,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 120,
  y = 96,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 256,
  y = 208,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 264,
  y = 104,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 32,
  y = 120,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 248,
  y = 160,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 248,
  y = 208,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 232,
  y = 120,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 80,
  y = 88,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 32,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 32,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 32,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 32,
  y = 80,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 128,
  y = 32,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 128,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 128,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 128,
  y = 80,
  width = 16,
