properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  world = "mystic_forest",
  tileset = "demo_tilesets/overworld",
  music = "same",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  pattern = "45",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 16,
  y = 0,
  width = 304,
  height = 32,
  pattern = "37",
}

tile{
  layer = 0,
  x = 240,
  y = 160,
  width = 80,
  height = 16,
  pattern = "15",
}

tile{
  layer = 0,
  x = 288,
  y = 80,
  width = 32,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 304,
  y = 128,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 288,
  y = 32,
  width = 32,
  height = 48,
  pattern = "37",
}

tile{
  layer = 0,
  x = 240,
  y = 176,
  width = 80,
  height = 64,
  pattern = "37",
}

tile{
  layer = 0,
  x = 224,
  y = 176,
  width = 16,
  height = 64,
  pattern = "16",
}

tile{
  layer = 0,
  x = 112,
  y = 224,
  width = 16,
  height = 16,
  pattern = "17",
}

tile{
  layer = 0,
  x = 0,
  y = 224,
  width = 112,
  height = 16,
  pattern = "37",
}

tile{
  layer = 0,
  x = 224,
  y = 168,
  width = 16,
  height = 8,
  pattern = "7",
}

tile{
  layer = 0,
  x = 272,
  y = 80,
  width = 16,
  height = 8,
  pattern = "9",
}

tile{
  layer = 0,
  x = 272,
  y = 88,
  width = 16,
  height = 8,
  pattern = "11",
}

tile{
  layer = 0,
  x = 112,
  y = 216,
  width = 16,
  height = 8,
  pattern = "8",
}

tile{
  layer = 0,
  x = 272,
  y = 32,
  width = 16,
  height = 16,
  pattern = "35",
}

tile{
  layer = 0,
  x = 272,
  y = 48,
  width = 16,
  height = 32,
  pattern = "16",
}

tile{
  layer = 0,
  x = 32,
  y = 32,
  width = 240,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 16,
  y = 32,
  width = 16,
  height = 16,
  pattern = "36",
}

tile{
  layer = 0,
  x = 16,
  y = 48,
  width = 16,
  height = 160,
  pattern = "17",
}

tile{
  layer = 0,
  x = 16,
  y = 208,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 32,
  y = 208,
  width = 80,
  height = 16,
  pattern = "15",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 16,
  height = 224,
  pattern = "37",
}

tile{
  layer = 0,
  x = 192,
  y = 216,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 112,
  y = 168,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 176,
  y = 160,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 104,
  y = 120,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 64,
  y = 168,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 80,
  y = 72,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 224,
  y = 72,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 208,
  y = 128,
  width = 8,
  height = 8,
  pattern = "11",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 144,
  y = 112,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 272,
  y = 136,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 96,
  y = 192,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 160,
  y = 224,
  width = 8,
  height = 8,
  pattern = "10",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 176,
  y = 224,
  width = 8,
  height = 8,
  pattern = "9",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 160,
  y = 184,
  width = 8,
  height = 8,
  pattern = "9",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 56,
  y = 152,
  width = 8,
  height = 8,
  pattern = "9",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 264,
  y = 112,
  width = 8,
  height = 8,
  pattern = "9",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 176,
  y = 72,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 112,
  y = 88,
  width = 16,
  height = 16,
  pattern = "68",
}

tile{
  layer = 0,
  x = 128,
  y = 88,
  width = 16,
  height = 16,
  pattern = "69",
}

tile{
  layer = 0,
  x = 176,
  y = 96,
  width = 16,
  height = 16,
  pattern = "69",
}

tile{
  layer = 0,
  x = 144,
  y = 80,
  width = 16,
  height = 16,
  pattern = "109",
}

tile{
  layer = 0,
  x = 128,
  y = 56,
  width = 16,
  height = 16,
  pattern = "110",
}

tile{
  layer = 0,
  x = 224,
  y = 336,
  width = 16,
  height = 16,
  pattern = "110",
}

tile{
  layer = 0,
  x = 32,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 48,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 64,
  y = 48,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 32,
  y = 64,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 32,
  y = 80,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}

tile{
  layer = 0,
  x = 32,
  y = 96,
  width = 16,
  height = 16,
  pattern = "1",
  tileset = "demo_tilesets/main",
}
