properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  world = "dungeon_01",
  floor = -1,
  tileset = "demo_tilesets/main",
  music = "same",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  pattern = "61_2",
}

tile{
  layer = 0,
  x = 288,
  y = 88,
  width = 16,
  height = 16,
  pattern = "106_2",
}

tile{
  layer = 0,
  x = 288,
  y = 104,
  width = 32,
  height = 128,
  pattern = "64_2",
}

tile{
  layer = 0,
  x = 288,
  y = 104,
  width = 16,
  height = 16,
  pattern = "105",
}

tile{
  layer = 0,
  x = 288,
  y = 24,
  width = 32,
  height = 64,
  pattern = "64_2",
}

tile{
  layer = 0,
  x = 288,
  y = 72,
  width = 16,
  height = 16,
  pattern = "103",
}

tile{
  layer = 0,
  x = 288,
  y = 0,
  width = 32,
  height = 32,
  pattern = "62_2",
}

tile{
  layer = 0,
  x = 288,
  y = 208,
  width = 32,
  height = 32,
  pattern = "62_3",
}

tile{
  layer = 0,
  x = 192,
  y = 0,
  width = 96,
  height = 32,
  pattern = "63",
}

tile{
  layer = 0,
  x = 192,
  y = 208,
  width = 96,
  height = 32,
  pattern = "63_2",
}

tile{
  layer = 0,
  x = 160,
  y = 0,
  width = 32,
  height = 32,
  pattern = "62",
}

tile{
  layer = 0,
  x = 128,
  y = 32,
  width = 32,
  height = 192,
  pattern = "64_2",
}

tile{
  layer = 0,
  x = 128,
  y = 208,
  width = 32,
  height = 32,
  pattern = "62_3",
}

tile{
  layer = 0,
  x = 160,
  y = 32,
  width = 32,
  height = 192,
  pattern = "64",
}

tile{
  layer = 0,
  x = 160,
  y = 208,
  width = 32,
  height = 32,
  pattern = "62_4",
}

tile{
  layer = 0,
  x = 0,
  y = 208,
  width = 128,
  height = 32,
  pattern = "63_2",
}

tile{
  layer = 0,
  x = 0,
  y = 208,
  width = 32,
  height = 32,
  pattern = "62_4",
}

tile{
  layer = 0,
  x = 0,
  y = 16,
  width = 32,
  height = 192,
  pattern = "64",
}

tile{
  layer = 0,
  x = 8,
  y = 0,
  width = 64,
  height = 32,
  pattern = "63",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 32,
  height = 32,
  pattern = "62",
}

tile{
  layer = 0,
  x = 88,
  y = 0,
  width = 64,
  height = 32,
  pattern = "63",
}

tile{
  layer = 0,
  x = 128,
  y = 0,
  width = 32,
  height = 32,
  pattern = "62_2",
}

tile{
  layer = 0,
  x = 72,
  y = 16,
  width = 16,
  height = 16,
  pattern = "106_3",
}

tile{
  layer = 0,
  x = 88,
  y = 16,
  width = 16,
  height = 16,
  pattern = "99",
}

tile{
  layer = 0,
  x = 56,
  y = 16,
  width = 16,
  height = 16,
  pattern = "98",
}

tile{
  layer = 0,
  x = 64,
  y = 208,
  width = 32,
  height = 32,
  pattern = "66",
}

tile{
  layer = 0,
  x = 160,
  y = 80,
  width = 32,
  height = 32,
  pattern = "67_2",
}

tile{
  layer = 0,
  x = 40,
  y = 192,
  width = 16,
  height = 16,
  pattern = "86_2",
}

tile{
  layer = 0,
  x = 104,
  y = 192,
  width = 16,
  height = 16,
  pattern = "86_2",
}

teletransporter{
  layer = 0,
  x = 320,
  y = 88,
  width = 16,
  height = 16,
  transition = "scrolling",
  destination_map = "dungeon/entrance",
  destination = "_side",
}

teletransporter{
  layer = 0,
  x = 72,
  y = -16,
  width = 16,
  height = 16,
  transition = "scrolling",
  destination_map = "dungeon/west_chamber",
  destination = "_side",
}

enemy{
  layer = 0,
  x = 56,
  y = 85,
  direction = 0,
  breed = "blue_slime",
}

enemy{
  layer = 0,
  x = 232,
  y = 61,
  direction = 0,
  breed = "yellow_slime",
}

enemy{
  layer = 0,
  x = 224,
  y = 109,
  direction = 0,
  breed = "yellow_slime",
}

enemy{
  layer = 0,
  x = 272,
  y = 157,
  direction = 0,
  breed = "yellow_slime",
}

enemy{
  layer = 0,
  x = 232,
  y = 181,
  direction = 0,
  breed = "yellow_slime",
}

enemy{
  layer = 0,
  x = 96,
  y = 117,
  direction = 0,
  breed = "blue_slime",
}

destructible{
  layer = 0,
  x = 64,
  y = 45,
  sprite = "destructibles/white_vase",
  destruction_sound = "stone",
}

destructible{
  layer = 0,
  x = 96,
  y = 45,
  sprite = "destructibles/white_vase",
  destruction_sound = "stone",
}

destructible{
  layer = 0,
  x = 280,
  y = 117,
  sprite = "destructibles/white_vase",
  destruction_sound = "stone",
}

destructible{
  layer = 0,
  x = 280,
  y = 85,
  sprite = "destructibles/white_vase",
  destruction_sound = "stone",
}

crystal{
  name = "crystal001",
  layer = 0,
  x = 224,
  y = 149,
}

switch{
  name = "switch003",
  layer = 0,
  x = 72,
  y = 192,
  subtype = "walkable",
  sprite = "switches/switch",
  sound = "switch",
  needs_block = false,
  inactivate_when_leaving = false,
}

tile{
  layer = 1,
  x = 304,
  y = 72,
  width = 16,
  height = 48,
  pattern = "97_2",
}

tile{
  layer = 1,
  x = 56,
  y = 0,
  width = 48,
  height = 16,
  pattern = "96_2",
}

tile{
  layer = 1,
  x = 40,
  y = 176,
  width = 16,
  height = 16,
  pattern = "87_2",
}

tile{
  layer = 1,
  x = 104,
  y = 176,
  width = 16,
  height = 16,
  pattern = "87_2",
}

